family,size,lr,beta,dpo_step,elapsed_time_sec,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO
qwen3,0.6b,2e-06,0.02,1000,4946.0,46.75767918088737,32.323232323232325,44.806671721000754,54.38159729137622,69.74972796517955,44.38253939951497,36.445076840560816,51.53333333333333,66.55172413793103,2.2752469657573595,652.9516266399484
qwen3,0.6b,2e-06,0.02,1200,5935.1,47.098976109215016,29.29292929292929,46.17134192570128,54.36168094005178,69.53210010881394,44.329735678219215,35.99543655279104,52.16666666666666,70.6081081081081,1.9495313578156,662.2618280455497
qwen3,0.6b,2e-06,0.02,1400,6924.3,47.01365187713311,29.7979797979798,46.85367702805156,54.31189006174069,69.64091403699673,44.46679116451838,34.95381144252805,49.23333333333333,68.27586206896552,1.856629796481502,672.603863324807
qwen3,0.6b,2e-06,0.02,1600,7913.5,46.67235494880546,31.313131313131315,45.26156178923426,54.29197371041625,69.91294885745376,44.3291022058325,35.808100285021524,50.36666666666666,68.83561643835617,2.448643276586206,621.0470676420978
qwen3,0.6b,2e-06,0.02,1800,8902.7,46.92832764505119,31.313131313131315,45.48900682335103,54.29197371041625,69.26006528835691,44.36895393461704,35.7206656116881,49.4,68.24324324324324,2.2248194593692725,639.4819898078393
qwen3,0.6b,2e-06,0.02,2000,9891.9,47.01365187713311,32.323232323232325,44.88248673237301,54.31189006174069,69.74972796517955,44.36453305401161,36.04292167005767,51.56666666666666,69.93006993006993,2.1241820669326152,636.7650329212895
qwen3,0.6b,2e-06,0.02,2031,10045.2,46.67235494880546,29.29292929292929,46.01971190295679,54.28201553475404,69.80413492927094,44.42160621799143,51.493925007868015,53.03333333333333,71.37931034482759,1.9203776709385043,649.8674287392313
qwen3,0.6b,2e-06,0.04,200,982.4,46.160409556314,32.82828282828283,41.69825625473844,53.74427404899422,69.69532100108815,43.10437099728174,33.59120467027486,49.5,61.920529801324506,1.6463718845373707,597.6450989578154
qwen3,0.6b,2e-06,0.04,400,1964.8,46.2457337883959,32.323232323232325,43.21455648218348,54.02310296753635,69.53210010881394,43.54609111694271,32.515835760227304,50.49999999999999,67.11409395973155,1.5927794814776666,662.0638968929927
qwen3,0.6b,2e-06,0.04,600,2947.2,46.58703071672355,30.80808080808081,43.59363153904473,54.13264289982075,69.74972796517955,43.98910588081564,35.05620642118468,48.96666666666667,67.68707482993197,2.133163003667831,646.8252900780828
qwen3,0.6b,2e-06,0.04,800,3929.5,46.67235494880546,32.323232323232325,45.26156178923426,54.07289384584744,69.58650707290533,44.21391537813084,34.47170175135308,51.7,69.72789115646259,2.588769253689613,682.5672814240667
qwen3,0.6b,2e-06,0.04,1000,4911.9,46.84300341296928,32.323232323232325,44.95830174374526,54.09281019717188,69.80413492927094,44.127832530578445,35.171123729482225,52.56666666666666,71.42857142857143,2.2035882401837266,691.2095015229544
qwen3,0.6b,2e-06,0.04,1200,5894.3,46.50170648464164,31.313131313131315,45.03411675511752,54.172475602469625,69.47769314472254,44.120224167720856,34.988774230153766,50.43333333333334,70.06802721088435,2.293356606409362,633.0414526688785
qwen3,0.6b,2e-06,0.04,1400,6876.7,46.75767918088737,30.80808080808081,45.109931766489765,54.25214100776737,69.80413492927094,44.1844589400792,34.85263545171257,49.36666666666666,70.27027027027027,2.392437515401615,651.6616750555747
qwen3,0.6b,2e-06,0.04,1600,7859.1,46.41638225255973,31.313131313131315,45.640636846095525,54.212308305118505,69.91294885745376,44.22361035600319,35.32599059384655,50.66666666666666,67.56756756756756,2.5646652255751072,651.192710893847
qwen3,0.6b,2e-06,0.04,1800,8841.5,46.84300341296928,29.29292929292929,44.88248673237301,54.13264289982075,69.64091403699673,44.17718616737206,34.39551501128118,48.7,66.10738255033557,2.9437655947757824,684.6902254437044
qwen3,0.6b,2e-06,0.04,2000,9823.9,46.75767918088737,29.29292929292929,44.95830174374526,54.182433778131845,69.69532100108815,44.15045830241419,35.217334450369464,50.83333333333333,65.87837837837837,2.674373872842346,637.6314746383651
qwen3,0.6b,2e-06,0.04,2031,9976.1,46.41638225255973,30.303030303030305,46.24715693707354,54.15255925114519,69.80413492927094,44.09891982724886,54.29909307304619,52.133333333333326,74.82758620689656,2.847505470103505,695.9365150677125
qwen3,0.6b,4e-06,0.01,200,990.2,46.84300341296928,31.818181818181817,44.655041698256255,54.30193188607847,69.74972796517955,43.81960629887181,31.435480081738675,49.1,64.86486486486487,2.014606841932736,620.3549261078182
qwen3,0.6b,4e-06,0.01,400,1980.3,47.6962457337884,30.303030303030305,47.91508718726308,54.86954789882493,69.69532100108815,45.497407866648814,37.614141588762266,56.2,72.69503546099291,3.66632860820246,640.5936567619774
qwen3,0.6b,4e-06,0.01,600,2970.5,47.269624573378834,30.303030303030305,47.83927217589083,54.93925512846046,69.47769314472254,45.80069194873059,41.69575614923957,55.33333333333333,72.69503546099291,3.0878076198828808,643.8753319671364
qwen3,0.6b,4e-06,0.01,800,3960.6,46.92832764505119,31.313131313131315,46.55041698256255,55.098585939055965,69.58650707290533,45.68058756548199,40.10331476039132,55.86666666666667,68.4931506849315,3.418747021116532,650.9503765484008
qwen3,0.6b,4e-06,0.01,1000,4950.8,47.610921501706486,31.818181818181817,47.460197119029566,55.04879506074487,69.74972796517955,45.759640556476334,40.31564027890442,56.0,69.71830985915493,3.353680343645134,651.8001173297923
qwen3,0.6b,4e-06,0.01,1200,5941.0,47.610921501706486,31.313131313131315,47.99090219863533,55.108544114718185,69.80413492927094,45.807200127469294,39.47259936967247,55.83333333333333,69.20289855072464,3.7333946011464496,637.9743459159024
qwen3,0.6b,4e-06,0.01,1400,6931.1,47.269624573378834,30.303030303030305,46.7778620166793,55.098585939055965,69.64091403699673,45.974173563114704,39.41015394708263,57.46666666666667,65.54054054054053,4.13661392775232,637.5012863561873
qwen3,0.6b,4e-06,0.01,1600,7921.3,47.44027303754266,31.313131313131315,46.85367702805156,54.929296952798246,69.85854189336234,45.87140103210871,38.67698816916892,58.56666666666666,70.27972027972028,3.1843021278809336,646.4625119272017
qwen3,0.6b,4e-06,0.01,1800,8911.4,47.781569965870304,30.80808080808081,46.32297194844579,54.919338777136026,69.69532100108815,45.75496244052443,39.37768454367744,57.96666666666666,69.09722222222221,3.5620958384016124,653.8343280346028
qwen3,0.6b,4e-06,0.01,2000,9901.6,47.44027303754266,31.313131313131315,46.7778620166793,54.86954789882493,69.91294885745376,46.04747880581933,39.89725040669867,56.63333333333333,69.79166666666666,3.6967689164375774,650.6763598347709
qwen3,0.6b,4e-06,0.01,2031,10055.1,47.44027303754266,30.80808080808081,46.6262319939348,54.99900418243377,69.64091403699673,46.00130426228415,49.8203101105068,58.86666666666666,69.79166666666666,3.2986086298116883,665.9862105334089
qwen3,0.6b,4e-06,0.02,200,987.6,47.01365187713311,31.313131313131315,44.88248673237301,54.23222465644294,69.42328618063112,43.65722269064116,32.65197453866851,47.96666666666667,68.12080536912751,2.3462387583921984,644.2729560029923
qwen3,0.6b,4e-06,0.02,400,1975.2,47.35494880546075,30.80808080808081,46.70204700530705,54.67038438558056,69.42328618063112,45.07053846623656,36.74483703240735,53.86666666666667,69.93006993006993,3.1017833802678787,658.6330873583864
qwen3,0.6b,4e-06,0.02,600,2962.9,47.44027303754266,27.77777777777778,45.716451857467774,54.63055168293168,69.42328618063112,45.3014530632332,41.90808166775268,54.93333333333333,79.13669064748201,3.3298796683409195,644.2898651668905
qwen3,0.6b,4e-06,0.02,800,3950.5,47.525597269624576,30.80808080808081,44.579226686884006,54.690300736904994,69.91294885745376,45.47131326067365,39.49382083981613,55.16666666666666,70.50359712230215,3.678459400962468,664.7318252830015
qwen3,0.6b,4e-06,0.02,1000,4938.1,47.18430034129693,31.818181818181817,44.88248673237301,54.76000796654053,69.85854189336234,45.46980476417865,38.90056162094354,56.133333333333326,71.78571428571429,3.5097464713481505,635.9950444673095
qwen3,0.6b,4e-06,0.02,1200,5925.7,47.35494880546075,31.313131313131315,44.124336618650496,54.82971519617607,69.69532100108815,45.58109598115186,39.35895645775431,54.89999999999999,69.50354609929079,3.954345534471508,644.7766018929442
qwen3,0.6b,4e-06,0.02,1400,6913.3,47.01365187713311,30.80808080808081,43.290371493555725,54.720175263891655,70.02176278563657,45.59615379648454,40.79774997007939,55.2,67.02898550724638,3.5306295730977864,664.6970779733731
qwen3,0.6b,4e-06,0.02,1600,7901.0,47.01365187713311,30.80808080808081,44.73085670962851,54.720175263891655,69.85854189336234,45.48961917960559,41.21990762288505,57.86666666666666,74.45255474452554,4.002552866505142,613.23904400487
qwen3,0.6b,4e-06,0.02,1800,8888.6,47.610921501706486,29.29292929292929,44.806671721000754,54.74009161521609,69.69532100108815,45.40051003703145,39.3477085244928,54.6,66.90140845070422,3.4549671901738903,649.4213074619959
qwen3,0.6b,4e-06,0.02,2000,9876.2,47.269624573378834,30.303030303030305,44.579226686884006,54.85958972316271,69.85854189336234,45.53447914391133,38.93430542072811,58.3,70.8029197080292,3.8281694334779934,660.5633087091048
qwen3,0.6b,4e-06,0.02,2031,10029.3,47.35494880546075,31.313131313131315,42.75966641394996,54.67038438558056,69.96735582154517,45.51168656823846,52.28576842777164,54.9,71.64179104477611,4.029270422976101,629.9740400674206
qwen3,0.6b,4e-06,0.04,200,992.4,46.67235494880546,32.323232323232325,43.06292645943897,53.97331208922525,69.80413492927094,43.779956416719855,31.800179080395573,48.43333333333334,69.0,2.0848027876270603,654.99832955586
qwen3,0.6b,4e-06,0.04,400,1984.8,47.01365187713311,31.818181818181817,44.95830174374526,54.54092810197172,69.96735582154517,44.61560841674114,38.05375293111168,51.23333333333333,74.64788732394366,3.0954085185586075,637.3377251868125
qwen3,0.6b,4e-06,0.04,600,2977.3,46.84300341296928,30.80808080808081,43.89689158453373,54.47122087233619,69.69532100108815,45.0330025778885,39.59998359907268,52.633333333333326,72.02797202797203,2.839635502570709,660.9268475819586
qwen3,0.6b,4e-06,0.04,800,3969.7,47.098976109215016,32.82828282828283,43.290371493555725,54.511053574985056,70.02176278563657,45.14098139510631,36.6386742731508,52.5,70.8904109589041,2.750412279829751,631.522211319234
qwen3,0.6b,4e-06,0.04,1000,4962.1,47.35494880546075,29.7979797979798,43.97270659590599,54.56084445329616,69.74972796517955,45.31718039585008,37.510472213726246,55.53333333333333,72.6027397260274,2.7411363532893267,695.8038498723369
qwen3,0.6b,4e-06,0.04,1200,5954.5,46.92832764505119,29.29292929292929,42.75966641394996,54.550886277633936,69.47769314472254,45.377977205358015,39.9322131943244,54.2,73.64864864864865,2.8606657383741583,634.3328304588064
qwen3,0.6b,4e-06,0.04,1400,6946.9,47.18430034129693,30.80808080808081,41.24336618650493,54.68034256124278,69.74972796517955,45.27404610627994,38.849364131615225,53.36666666666666,70.27972027972028,3.096391665691653,645.9490570447875
qwen3,0.6b,4e-06,0.04,1600,7939.3,47.01365187713311,31.313131313131315,41.39499620924943,54.66042620991834,69.69532100108815,45.22481814050688,39.57876212892902,56.03333333333333,70.14388489208633,2.531695706744334,645.7567819438162
qwen3,0.6b,4e-06,0.04,1800,8931.8,47.35494880546075,30.303030303030305,40.86429112964367,54.5807608046206,70.23939064200218,45.25797943087569,38.57708657473282,54.86666666666667,69.58041958041959,2.443569950955035,651.2037101699767
qwen3,0.6b,4e-06,0.04,2000,9924.2,46.84300341296928,30.80808080808081,41.09173616376042,54.67038438558056,70.18498367791078,45.251949714095,38.10871820103991,53.86666666666666,76.33333333333333,3.4414222870223767,648.4643907131725
qwen3,0.6b,4e-06,0.04,2031,10078.0,47.01365187713311,31.818181818181817,41.47081122062168,54.62059350726947,70.02176278563657,45.40564348736282,53.75204457506084,54.0,71.63120567375887,2.7330265348708886,648.3466231443128
qwen3,0.6b,8e-06,0.01,200,972.5,47.44027303754266,31.818181818181817,48.824867323730096,55.068711412069305,69.85854189336234,46.27836589451726,46.0022185578709,54.766666666666666,66.90140845070422,4.000912114883016,674.065213742856
qwen3,0.6b,8e-06,0.01,400,1944.9,47.6962457337884,32.82828282828283,43.06292645943897,55.15833499302928,69.74972796517955,46.39903622809377,49.24577897755732,55.43333333333333,71.27659574468085,3.905599810274359,651.7391296271949
qwen3,0.6b,8e-06,0.01,600,2917.4,48.03754266211604,31.313131313131315,40.33358605003791,55.35749850627365,69.26006528835691,46.214373202073936,50.66584440395927,59.23333333333333,70.13888888888889,4.470092434272609,641.8361792968392
qwen3,0.6b,8e-06,0.01,800,3889.9,48.12286689419796,30.80808080808081,35.10235026535254,55.4371639115714,69.64091403699673,45.51156518478761,49.94520095568647,56.16666666666666,70.74829931972789,4.279641677902863,646.3780814822715
qwen3,0.6b,8e-06,0.01,1000,4862.4,48.4641638225256,28.28282828282828,36.16376042456406,55.51682931686916,69.64091403699673,45.75197127064092,49.83028364738893,57.23333333333333,67.95774647887323,4.512208253684878,629.8391646471594
qwen3,0.6b,8e-06,0.01,1200,5834.8,48.37883959044368,29.29292929292929,34.26838514025777,55.447122087233616,69.85854189336234,45.48922197865837,49.697912649547646,54.53333333333333,68.15068493150685,4.820821535977786,656.9319886047477
qwen3,0.6b,8e-06,0.01,1400,6807.3,48.634812286689424,29.29292929292929,34.495830174374525,55.5467038438558,69.36887921653971,45.59286203376501,49.76035807213748,53.2,69.64285714285714,4.5947463571090985,623.0212312207859
qwen3,0.6b,8e-06,0.01,1600,7779.8,48.37883959044368,28.78787878787879,32.221379833206974,55.49691296554471,69.42328618063112,45.563704531127854,50.46853459930761,54.96666666666667,73.61111111111111,3.934826303856421,617.6198232885208
qwen3,0.6b,8e-06,0.01,1800,8752.2,48.12286689419796,30.303030303030305,33.35860500379076,55.67616012746465,69.69532100108815,45.61015949782903,48.372762049140725,53.83333333333333,71.63120567375887,3.92056837405474,656.42848972166
qwen3,0.6b,8e-06,0.01,2000,9724.7,48.72013651877133,29.7979797979798,33.05534495830174,55.47699661422028,69.36887921653971,45.5347631890356,49.7953208597632,52.73333333333333,70.14388489208633,4.107334466310316,647.504183689637
qwen3,0.6b,8e-06,0.01,2031,9875.4,48.37883959044368,28.78787878787879,32.44882486732373,55.57657837084247,69.64091403699673,45.45959939459442,51.56135719889892,54.86666666666666,72.22222222222221,4.89750636000754,661.9758145875475
